<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.11.29	04:00:00	1.19890	1.19963	1.19836	1.19841	9095	0	4
2022.11.29	05:00:00	1.19841	1.20109	1.19829	1.20031	10361	0	5
2022.11.29	06:00:00	1.20031	1.20220	1.19975	1.20197	8175	0	4
2022.11.29	07:00:00	1.20197	1.20203	1.19988	1.20114	10776	0	1
2022.11.29	08:00:00	1.20114	1.20132	1.19839	1.19891	13428	0	1
2022.11.29	09:00:00	1.19891	1.20390	1.19803	1.20343	17087	0	1
2022.11.29	10:00:00	1.20344	1.20644	1.20164	1.20513	12737	0	0
2022.11.29	11:00:00	1.20514	1.20534	1.19799	1.19862	9189	0	0
2022.11.29	12:00:00	1.19874	1.20254	1.19804	1.20102	8241	0	1
2022.11.29	13:00:00	1.20102	1.20273	1.19856	1.20263	7567	0	1
2022.11.29	14:00:00	1.20263	1.20276	1.19855	1.20220	7337	0	0
2022.11.29	15:00:00	1.20221	1.20351	1.19789	1.19872	12872	0	1
2022.11.29	16:00:00	1.19870	1.19994	1.19531	1.19714	14214	0	1
2022.11.29	17:00:00	1.19714	1.20174	1.19678	1.19996	15152	0	1
2022.11.29	18:00:00	1.19997	1.20025	1.19643	1.19929	12555	0	1
2022.11.29	19:00:00	1.19932	1.19975	1.19680	1.19710	9819	0	0
2022.11.29	20:00:00	1.19710	1.19766	1.19532	1.19611	3044	0	1
2022.11.29	21:00:00	1.19611	1.19711	1.19449	1.19520	2894	0	6
2022.11.29	22:00:00	1.19521	1.19525	1.19449	1.19460	2121	0	6
2022.11.29	23:00:00	1.19460	1.19548	1.19449	1.19517	1461	0	7
2022.11.30	00:00:00	1.19482	1.19603	1.19471	1.19507	623	0	17
2022.11.30	01:00:00	1.19507	1.19533	1.19413	1.19456	1630	0	17
2022.11.30	02:00:00	1.19459	1.19750	1.19422	1.19749	1943	0	12
2022.11.30	03:00:00	1.19749	1.19901	1.19643	1.19811	2376	0	12
2022.11.30	04:00:00	1.19811	1.19842	1.19707	1.19791	1943	0	12
2022.11.30	05:00:00	1.19791	1.19830	1.19707	1.19780	1248	0	12
2022.11.30	06:00:00	1.19780	1.19929	1.19780	1.19865	1305	0	12
2022.11.30	07:00:00	1.19865	1.19928	1.19792	1.19792	7851	0	1
2022.11.30	08:00:00	1.19794	1.19855	1.19479	1.19597	5738	0	0
2022.11.30	09:00:00	1.19590	1.19736	1.19528	1.19664	9074	0	1
2022.11.30	10:00:00	1.19663	1.19899	1.19542	1.19880	11216	0	1
2022.11.30	11:00:00	1.19879	1.20161	1.19856	1.20145	9448	0	0
2022.11.30	12:00:00	1.20143	1.20294	1.19897	1.19904	10347	0	0
2022.11.30	13:00:00	1.19905	1.20123	1.19872	1.20111	8764	0	1
2022.11.30	14:00:00	1.20111	1.20188	1.19931	1.20021	8456	0	1
2022.11.30	15:00:00	1.20016	1.20182	1.19857	1.19870	13217	0	0
2022.11.30	16:00:00	1.19867	1.20241	1.19815	1.20055	14306	0	1
2022.11.30	17:00:00	1.20052	1.20093	1.19075	1.19112	17722	0	0
2022.11.30	18:00:00	1.19113	1.19621	1.19002	1.19599	13337	0	1
2022.11.30	19:00:00	1.19601	1.19645	1.19217	1.19423	9903	0	1
2022.11.30	20:00:00	1.19422	1.20152	1.19212	1.20054	8755	0	1
2022.11.30	21:00:00	1.20055	1.20601	1.19969	1.20575	12599	0	6
2022.11.30	22:00:00	1.20570	1.20866	1.20489	1.20551	7500	0	4
2022.11.30	23:00:00	1.20550	1.20587	1.20450	1.20550	4432	0	7
2022.12.01	00:00:00	1.20555	1.20626	1.20486	1.20623	841	0	17
2022.12.01	01:00:00	1.20623	1.20877	1.20605	1.20744	1351	0	16
2022.12.01	02:00:00	1.20741	1.21029	1.20727	1.21012	2555	0	8
2022.12.01	03:00:00	1.21013	1.21045	1.20744	1.20826	3986	0	12
2022.12.01	04:00:00	1.20825	1.20878	1.20733	1.20780	2412	0	12
2022.12.01	05:00:00	1.20780	1.20935	1.20760	1.20893	1805	0	12
2022.12.01	06:00:00	1.20893	1.21017	1.20856	1.20958	1573	0	12
2022.12.01	07:00:00	1.20958	1.21079	1.20947	1.21026	6462	0	1
2022.12.01	08:00:00	1.21023	1.21146	1.20925	1.21143	5606	0	1
2022.12.01	09:00:00	1.21145	1.21189	1.20697	1.20752	11780	0	1
2022.12.01	10:00:00	1.20754	1.21263	1.20748	1.21229	14475	0	0
2022.12.01	11:00:00	1.21230	1.21512	1.21084	1.21498	12559	0	1
2022.12.01	12:00:00	1.21498	1.21573	1.21351	1.21424	11071	0	1
2022.12.01	13:00:00	1.21423	1.21662	1.21372	1.21642	8779	0	1
2022.12.01	14:00:00	1.21638	1.22021	1.21632	1.21853	10342	0	1
2022.12.01	15:00:00	1.21853	1.22421	1.21791	1.22143	14832	0	1
2022.12.01	16:00:00	1.22143	1.23047	1.22091	1.22898	15706	0	1
2022.12.01	17:00:00	1.22900	1.23109	1.22444	1.22675	21461	0	0
2022.12.01	18:00:00	1.22673	1.22712	1.22422	1.22504	15009	0	1
2022.12.01	19:00:00	1.22505	1.22694	1.22252	1.22597	14070	0	1
2022.12.01	20:00:00	1.22596	1.22756	1.22379	1.22451	4975	0	1
2022.12.01	21:00:00	1.22445	1.22595	1.22336	1.22591	5792	0	4
2022.12.01	22:00:00	1.22589	1.22593	1.22386	1.22425	5435	0	0
2022.12.01	23:00:00	1.22422	1.22564	1.22407	1.22550	1435	0	9
2022.12.02	00:00:00	1.22512	1.22613	1.22471	1.22552	359	0	17
2022.12.02	01:00:00	1.22582	1.22788	1.22488	1.22580	1614	0	17
2022.12.02	02:00:00	1.22580	1.22580	1.22311	1.22343	1995	0	12
2022.12.02	03:00:00	1.22343	1.22481	1.22316	1.22421	2464	0	12
2022.12.02	04:00:00	1.22421	1.22455	1.22306	1.22344	3411	0	12
2022.12.02	05:00:00	1.22344	1.22535	1.22318	1.22504	1983	0	5
2022.12.02	06:00:00	1.22501	1.22511	1.22386	1.22462	1465	0	12
2022.12.02	07:00:00	1.22462	1.22470	1.22247	1.22291	5021	0	1
2022.12.02	08:00:00	1.22291	1.22401	1.22269	1.22360	5682	0	1
2022.12.02	09:00:00	1.22360	1.22677	1.22274	1.22617	8723	0	1
2022.12.02	10:00:00	1.22617	1.22977	1.22475	1.22819	11718	0	0
2022.12.02	11:00:00	1.22820	1.22830	1.22537	1.22739	12386	0	1
2022.12.02	12:00:00	1.22746	1.22764	1.22548	1.22751	9833	0	1
2022.12.02	13:00:00	1.22757	1.22815	1.22661	1.22775	7209	0	1
2022.12.02	14:00:00	1.22774	1.22939	1.22676	1.22920	8809	0	1
2022.12.02	15:00:00	1.22926	1.22936	1.21345	1.21846	17743	0	0
2022.12.02	16:00:00	1.21849	1.22238	1.21667	1.22113	18098	0	0
2022.12.02	17:00:00	1.22113	1.22248	1.21943	1.22162	16562	0	0
2022.12.02	18:00:00	1.22158	1.22938	1.22075	1.22901	13533	0	1
2022.12.02	19:00:00	1.22903	1.22999	1.22758	1.22769	10265	0	0
2022.12.02	20:00:00	1.22777	1.22849	1.22692	1.22720	3427	0	2
2022.12.02	21:00:00	1.22720	1.22894	1.22590	1.22880	3085	0	5
2022.12.02	22:00:00	1.22880	1.22987	1.22761	1.22822	4100	0	1
2022.12.02	23:00:00	1.22822	1.22955	1.22798	1.22905	1332	0	9
2022.12.05	00:00:00	1.22632	1.22871	1.22504	1.22781	231	0	17
2022.12.05	01:00:00	1.22785	1.22962	1.22703	1.22952	1878	0	14
2022.12.05	02:00:00	1.22952	1.23035	1.22874	1.22919	3225	0	8
2022.12.05	03:00:00	1.22920	1.23350	1.22913	1.23238	4397	0	8
2022.12.05	04:00:00	1.23238	1.23302	1.23139	1.23267	2592	0	12
2022.12.05	05:00:00	1.23267	1.23411	1.23229	1.23369	2220	0	6
2022.12.05	06:00:00	1.23371	1.23440	1.23350	1.23415	1901	0	8
2022.12.05	07:00:00	1.23414	1.23441	1.23296	1.23340	4599	0	1
2022.12.05	08:00:00	1.23342	1.23344	1.23213	1.23265	5220	0	1
2022.12.05	09:00:00	1.23266	1.23288	1.22860	1.22953	8638	0	1
2022.12.05	10:00:00	1.22953	1.22976	1.22623	1.22885	10458	0	1
2022.12.05	11:00:00	1.22886	1.23000	1.22637	1.22838	9584	0	1
2022.12.05	12:00:00	1.22836	1.22909	1.22332	1.22466	8839	0	0
2022.12.05	13:00:00	1.22468	1.22810	1.22416	1.22763	7411	0	1
2022.12.05	14:00:00	1.22760	1.23202	1.22746	1.23143	7371	0	0
2022.12.05	15:00:00	1.23143	1.23163	1.22598	1.22621	10140	0	1
2022.12.05	16:00:00	1.22621	1.22753	1.22435	1.22476	11760	0	1
2022.12.05	17:00:00	1.22193	1.22285	1.21884	1.22151	14911	0	1
2022.12.05	18:00:00	1.22152	1.22241	1.21633	1.21677	10573	0	0
2022.12.05	19:00:00	1.21677	1.21987	1.21637	1.21818	8592	0	1
2022.12.05	20:00:00	1.21817	1.21963	1.21769	1.21815	3075	0	1
2022.12.05	21:00:00	1.21816	1.21838	1.21612	1.21734	3366	0	4
2022.12.05	22:00:00	1.21731	1.21869	1.21648	1.21781	4561	0	5
2022.12.05	23:00:00	1.21781	1.21990	1.21772	1.21906	1519	0	9
2022.12.06	00:00:00	1.21864	1.21967	1.21686	1.21919	861	0	17
2022.12.06	01:00:00	1.21914	1.21976	1.21889	1.21916	1099	0	17
2022.12.06	02:00:00	1.21916	1.22129	1.21916	1.22124	1772	0	0
2022.12.06	03:00:00	1.22124	1.22233	1.22019	1.22080	3326	0	8
2022.12.06	04:00:00	1.22080	1.22188	1.21936	1.22013	3352	0	8
2022.12.06	05:00:00	1.22013	1.22131	1.21939	1.21972	2990	0	8
2022.12.06	06:00:00	1.21972	1.22085	1.21910	1.21911	2066	0	12
2022.12.06	07:00:00	1.21912	1.21974	1.21792	1.21933	5849	0	1
2022.12.06	08:00:00	1.21934	1.21938	1.21693	1.21805	6506	0	1
2022.12.06	09:00:00	1.21807	1.22091	1.21673	1.22023	9736	0	1
2022.12.06	10:00:00	1.22023	1.22227	1.21810	1.21814	13857	0	1
2022.12.06	11:00:00	1.21818	1.21927	1.21709	1.21780	11812	0	1
2022.12.06	12:00:00	1.21775	1.21893	1.21587	1.21735	10997	0	1
2022.12.06	13:00:00	1.21729	1.22228	1.21702	1.22150	9149	0	0
2022.12.06	14:00:00	1.22139	1.22414	1.22093	1.22241	8061	0	1
2022.12.06	15:00:00	1.22241	1.22247	1.21969	1.22023	5401	0	1
2022.12.06	16:00:00	1.22020	1.22041	1.21796	1.21830	8224	0	1
2022.12.06	17:00:00	1.21828	1.22224	1.21531	1.22197	10109	0	1
2022.12.06	18:00:00	1.22198	1.22693	1.22005	1.22012	8984	0	1
2022.12.06	19:00:00	1.22012	1.22078	1.21696	1.21757	5995	0	1
2022.12.06	20:00:00	1.21758	1.21813	1.21413	1.21416	4335	0	2
2022.12.06	21:00:00	1.21416	1.21459	1.21365	1.21423	3359	0	5
2022.12.06	22:00:00	1.21424	1.21474	1.21330	1.21382	3069	0	4
2022.12.06	23:00:00	1.21381	1.21381	1.21273	1.21318	1018	0	6
2022.12.07	00:00:00	1.21296	1.21391	1.21253	1.21286	950	0	9
2022.12.07	01:00:00	1.21286	1.21383	1.21262	1.21325	1102	0	9
2022.12.07	02:00:00	1.21320	1.21325	1.21230	1.21322	1714	0	8
2022.12.07	03:00:00	1.21322	1.21458	1.21212	1.21434	3083	0	8
2022.12.07	04:00:00	1.21434	1.21499	1.21354	1.21379	3487	0	8
2022.12.07	05:00:00	1.21378	1.21412	1.21308	1.21389	2229	0	8
2022.12.07	06:00:00	1.21387	1.21387	1.21232	1.21324	1660	0	8
2022.12.07	07:00:00	1.21324	1.21421	1.21263	1.21293	3068	0	5
2022.12.07	08:00:00	1.21294	1.21315	1.21067	1.21151	6158	0	1
2022.12.07	09:00:00	1.21148	1.21449	1.21074	1.21317	9980	0	1
2022.12.07	10:00:00	1.21317	1.21566	1.21215	1.21524	9288	0	1
2022.12.07	11:00:00	1.21523	1.21535	1.21148	1.21295	5527	0	1
2022.12.07	12:00:00	1.21297	1.21788	1.21295	1.21761	5185	0	1
2022.12.07	13:00:00	1.21761	1.21867	1.21483	1.21483	5073	0	1
2022.12.07	14:00:00	1.21483	1.21983	1.21397	1.21942	4703	0	0
2022.12.07	15:00:00	1.21942	1.22259	1.21749	1.22175	8160	0	1
2022.12.07	16:00:00	1.22175	1.22262	1.21973	1.22067	9452	0	1
2022.12.07	17:00:00	1.22062	1.22231	1.21784	1.21954	13687	0	1
2022.12.07	18:00:00	1.21954	1.22038	1.21719	1.21923	7598	0	1
2022.12.07	19:00:00	1.21922	1.22302	1.21861	1.22241	5083	0	3
2022.12.07	20:00:00	1.22241	1.22344	1.22125	1.22135	4700	0	4
2022.12.07	21:00:00	1.22135	1.22196	1.22065	1.22134	4384	0	4
2022.12.07	22:00:00	1.22131	1.22191	1.22013	1.22123	4731	0	3
2022.12.07	23:00:00	1.22123	1.22134	1.22034	1.22034	1040	0	6
2022.12.08	00:00:00	1.22015	1.22079	1.21967	1.22079	899	0	17
2022.12.08	01:00:00	1.22079	1.22123	1.22049	1.22092	690	0	9
2022.12.08	02:00:00	1.22092	1.22133	1.21956	1.21964	2011	0	8
2022.12.08	03:00:00	1.21964	1.21977	1.21798	1.21843	3186	0	6
2022.12.08	04:00:00	1.21845	1.21933	1.21815	1.21833	2341	0	8
2022.12.08	05:00:00	1.21833	1.21961	1.21812	1.21950	1529	0	8
2022.12.08	06:00:00	1.21949	1.21957	1.21797	1.21852	1709	0	6
2022.12.08	07:00:00	1.21852	1.21901	1.21780	1.21879	1864	0	5
2022.12.08	08:00:00	1.21878	1.22061	1.21862	1.22028	1517	0	5
2022.12.08	09:00:00	1.22020	1.22147	1.21970	1.22014	3185	0	1
2022.12.08	10:00:00	1.22014	1.22070	1.21739	1.21830	5511	0	1
2022.12.08	11:00:00	1.21830	1.21870	1.21595	1.21719	4305	0	1
2022.12.08	12:00:00	1.21719	1.21756	1.21549	1.21688	3799	0	3
2022.12.08	13:00:00	1.21690	1.21793	1.21548	1.21735	3388	0	1
2022.12.08	14:00:00	1.21735	1.21933	1.21625	1.21851	4468	0	1
2022.12.08	15:00:00	1.21852	1.22338	1.21808	1.22128	6149	0	1
2022.12.08	16:00:00	1.22128	1.22308	1.21906	1.22297	7549	0	1
2022.12.08	17:00:00	1.22297	1.22470	1.22127	1.22175	6061	0	2
2022.12.08	18:00:00	1.22176	1.22401	1.22052	1.22337	5447	0	1
2022.12.08	19:00:00	1.22337	1.22380	1.22239	1.22334	4063	0	5
2022.12.08	20:00:00	1.22334	1.22469	1.22240	1.22453	3262	0	4
2022.12.08	21:00:00	1.22453	1.22470	1.22321	1.22427	3899	0	6
2022.12.08	22:00:00	1.22427	1.22427	1.22344	1.22392	3590	0	4
2022.12.08	23:00:00	1.22388	1.22418	1.22344	1.22363	1148	0	6
2022.12.09	00:00:00	1.22324	1.22380	1.22204	1.22300	808	0	17
2022.12.09	01:00:00	1.22295	1.22362	1.22288	1.22338	1567	0	9
2022.12.09	02:00:00	1.22338	1.22389	1.22261	1.22379	1845	0	8
2022.12.09	03:00:00	1.22379	1.22721	1.22372	1.22679	3880	0	8
2022.12.09	04:00:00	1.22685	1.22701	1.22522	1.22613	2463	0	8
2022.12.09	05:00:00	1.22615	1.22759	1.22613	1.22734	2549	0	7
2022.12.09	06:00:00	1.22735	1.22764	1.22684	1.22692	1769	0	8
2022.12.09	07:00:00	1.22692	1.22764	1.22573	1.22594	4357	0	1
2022.12.09	08:00:00	1.22595	1.22683	1.22564	1.22601	4460	0	1
2022.12.09	09:00:00	1.22601	1.22705	1.22525	1.22557	6918	0	1
2022.12.09	10:00:00	1.22557	1.22635	1.22356	1.22398	4850	0	1
2022.12.09	11:00:00	1.22398	1.22506	1.22316	1.22474	4848	0	1
2022.12.09	12:00:00	1.22474	1.22593	1.22374	1.22537	3702	0	1
2022.12.09	13:00:00	1.22537	1.22767	1.22536	1.22643	4069	0	5
2022.12.09	14:00:00	1.22644	1.22858	1.22601	1.22803	4201	0	2
2022.12.09	15:00:00	1.22805	1.22972	1.22042	1.22699	11179	0	1
2022.12.09	16:00:00	1.22701	1.22795	1.22548	1.22667	8682	0	1
2022.12.09	17:00:00	1.22946	1.23002	1.22496	1.22949	10799	0	1
2022.12.09	18:00:00	1.22949	1.23225	1.22861	1.23091	5859	0	1
2022.12.09	19:00:00	1.23091	1.23095	1.22788	1.22863	4091	0	1
2022.12.09	20:00:00	1.22864	1.22873	1.22713	1.22760	3370	0	1
2022.12.09	21:00:00	1.22759	1.22809	1.22685	1.22722	2825	0	6
2022.12.09	22:00:00	1.22721	1.22754	1.22559	1.22571	3178	0	5
2022.12.09	23:00:00	1.22573	1.22611	1.22521	1.22606	1173	0	6
2022.12.12	00:00:00	1.22519	1.22657	1.22495	1.22558	295	0	17
2022.12.12	01:00:00	1.22553	1.22607	1.22322	1.22351	1359	0	7
2022.12.12	02:00:00	1.22349	1.22406	1.22201	1.22242	2128	0	8
2022.12.12	03:00:00	1.22245	1.22297	1.22118	1.22221	2911	0	8
2022.12.12	04:00:00	1.22221	1.22288	1.22122	1.22220	2251	0	8
2022.12.12	05:00:00	1.22220	1.22296	1.22199	1.22295	1233	0	8
2022.12.12	06:00:00	1.22297	1.22377	1.22271	1.22317	1028	0	7
2022.12.12	07:00:00	1.22317	1.22333	1.22218	1.22268	1556	0	3
2022.12.12	08:00:00	1.22269	1.22377	1.22203	1.22270	2335	0	1
2022.12.12	09:00:00	1.22267	1.22598	1.22073	1.22571	6939	0	1
2022.12.12	10:00:00	1.22572	1.22643	1.22311	1.22548	5735	0	1
2022.12.12	11:00:00	1.22548	1.22779	1.22527	1.22738	6857	0	1
2022.12.12	12:00:00	1.22739	1.22959	1.22685	1.22857	4542	0	1
2022.12.12	13:00:00	1.22857	1.22919	1.22761	1.22764	3621	0	1
2022.12.12	14:00:00	1.22766	1.22961	1.22700	1.22802	4706	0	1
2022.12.12	15:00:00	1.22802	1.22989	1.22757	1.22931	4869	0	1
2022.12.12	16:00:00	1.22931	1.22945	1.22565	1.22709	5716	0	3
2022.12.12	17:00:00	1.22711	1.22985	1.22499	1.22533	7721	0	1
2022.12.12	18:00:00	1.22531	1.22883	1.22421	1.22828	5969	0	1
2022.12.12	19:00:00	1.22829	1.22885	1.22666	1.22821	3721	0	2
2022.12.12	20:00:00	1.22818	1.22845	1.22457	1.22499	5546	0	5
2022.12.12	21:00:00	1.22500	1.22618	1.22407	1.22577	3288	0	6
2022.12.12	22:00:00	1.22577	1.22727	1.22571	1.22706	2634	0	5
2022.12.12	23:00:00	1.22701	1.22727	1.22579	1.22656	1198	0	6
2022.12.13	00:00:00	1.22664	1.22697	1.22566	1.22616	305	0	17
2022.12.13	01:00:00	1.22615	1.22721	1.22603	1.22688	749	0	9
2022.12.13	02:00:00	1.22686	1.22763	1.22627	1.22745	1364	0	8
2022.12.13	03:00:00	1.22750	1.22784	1.22668	1.22755	2389	0	8
2022.12.13	04:00:00	1.22755	1.22906	1.22731	1.22756	1588	0	8
2022.12.13	05:00:00	1.22753	1.22766	1.22554	1.22586	1877	0	8
2022.12.13	06:00:00	1.22587	1.22677	1.22516	1.22673	1423	0	8
2022.12.13	07:00:00	1.22672	1.22820	1.22645	1.22812	4119	0	1
2022.12.13	08:00:00	1.22815	1.22901	1.22768	1.22775	3284	0	1
2022.12.13	09:00:00	1.22772	1.23032	1.22769	1.22842	4470	0	1
2022.12.13	10:00:00	1.22842	1.22906	1.22480	1.22675	6347	0	1
2022.12.13	11:00:00	1.22677	1.22834	1.22539	1.22741	4873	0	1
2022.12.13	12:00:00	1.22741	1.22934	1.22608	1.22803	4810	0	1
2022.12.13	13:00:00	1.22803	1.23029	1.22733	1.22906	3858	0	3
2022.12.13	14:00:00	1.22906	1.23082	1.22856	1.23009	4360	0	3
2022.12.13	15:00:00	1.23008	1.24392	1.22924	1.24105	14742	0	0
2022.12.13	16:00:00	1.24105	1.24438	1.23995	1.24198	17693	0	1
2022.12.13	17:00:00	1.24203	1.24220	1.23784	1.23937	13686	0	1
2022.12.13	18:00:00	1.23937	1.24147	1.23639	1.23733	10032	0	0
2022.12.13	19:00:00	1.23735	1.23823	1.23518	1.23668	10040	0	1
2022.12.13	20:00:00	1.23668	1.23790	1.23450	1.23490	8805	0	4
2022.12.13	21:00:00	1.23492	1.23810	1.23477	1.23726	7831	0	4
2022.12.13	22:00:00	1.23726	1.23786	1.23584	1.23584	6162	0	6
2022.12.13	23:00:00	1.23584	1.23684	1.23582	1.23644	1410	0	6
2022.12.14	00:00:00	1.23625	1.23756	1.23506	1.23645	651	0	17
2022.12.14	01:00:00	1.23646	1.23731	1.23537	1.23539	1669	0	9
2022.12.14	02:00:00	1.23539	1.23573	1.23416	1.23539	2646	0	6
2022.12.14	03:00:00	1.23544	1.23580	1.23445	1.23511	3263	0	8
2022.12.14	04:00:00	1.23513	1.23555	1.23442	1.23458	2168	0	8
2022.12.14	05:00:00	1.23476	1.23577	1.23469	1.23521	1289	0	8
2022.12.14	06:00:00	1.23519	1.23560	1.23430	1.23475	1200	0	6
2022.12.14	07:00:00	1.23477	1.23594	1.23472	1.23548	1532	0	5
2022.12.14	08:00:00	1.23548	1.23745	1.23548	1.23686	2744	0	1
2022.12.14	09:00:00	1.23568	1.23721	1.23424	1.23638	5271	0	1
2022.12.14	10:00:00	1.23638	1.23813	1.23518	1.23709	7299	0	1
2022.12.14	11:00:00	1.23710	1.24034	1.23663	1.23941	6920	0	1
2022.12.14	12:00:00	1.23941	1.24039	1.23797	1.23923	6908	0	1
2022.12.14	13:00:00	1.23923	1.24034	1.23690	1.23732	4969	0	1
2022.12.14	14:00:00	1.23732	1.23884	1.23580	1.23640	5273	0	3
2022.12.14	15:00:00	1.23642	1.23795	1.23551	1.23715	5872	0	1
2022.12.14	16:00:00	1.23712	1.23911	1.23587	1.23851	8495	0	2
2022.12.14	17:00:00	1.23851	1.24167	1.23784	1.24031	8089	0	1
2022.12.14	18:00:00	1.24030	1.24228	1.23935	1.24076	5788	0	1
2022.12.14	19:00:00	1.24073	1.24235	1.24042	1.24188	4604	0	1
2022.12.14	20:00:00	1.24188	1.24448	1.24182	1.24381	4461	0	2
2022.12.14	21:00:00	1.24001	1.24111	1.23444	1.24030	21765	0	4
2022.12.14	22:00:00	1.24026	1.24464	1.23967	1.24229	14981	0	6
