<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.11	22:00:00	132.413	132.529	132.389	132.529	3219	0	3
2023.01.11	23:00:00	132.532	132.553	132.420	132.480	2983	0	3
2023.01.12	00:00:00	132.390	132.485	132.370	132.402	2240	0	18
2023.01.12	01:00:00	132.410	132.415	131.770	131.891	5457	0	3
2023.01.12	02:00:00	131.891	132.031	131.540	131.908	6649	0	2
2023.01.12	03:00:00	131.908	132.014	131.544	131.662	5053	0	3
2023.01.12	04:00:00	131.664	131.807	131.465	131.618	2988	0	3
2023.01.12	05:00:00	131.626	131.709	131.594	131.700	2365	0	2
2023.01.12	06:00:00	131.703	131.808	131.383	131.443	2422	0	0
2023.01.12	07:00:00	131.443	131.655	131.361	131.639	2530	0	1
2023.01.12	08:00:00	131.638	131.751	131.510	131.725	2688	0	0
2023.01.12	09:00:00	131.734	131.901	131.556	131.603	5284	0	0
2023.01.12	10:00:00	131.603	131.774	131.566	131.694	4624	0	1
2023.01.12	11:00:00	131.694	131.728	130.852	130.958	7546	0	0
2023.01.12	12:00:00	130.958	131.162	130.905	131.008	5039	0	1
2023.01.12	13:00:00	131.008	131.033	130.806	130.879	3979	0	1
2023.01.12	14:00:00	130.881	130.881	130.627	130.685	4589	0	0
2023.01.12	15:00:00	130.686	131.215	129.500	129.643	16483	0	0
2023.01.12	16:00:00	129.643	130.783	129.581	130.604	17380	0	1
2023.01.12	17:00:00	130.600	130.679	129.752	129.833	14750	0	0
2023.01.12	18:00:00	129.834	129.945	129.592	129.759	9642	0	0
2023.01.12	19:00:00	129.759	129.767	129.172	129.193	7185	0	1
2023.01.12	20:00:00	129.193	129.270	128.861	129.162	7489	0	1
2023.01.12	21:00:00	129.163	129.445	129.069	129.296	6055	0	3
2023.01.12	22:00:00	129.298	129.429	129.182	129.192	4697	0	3
2023.01.12	23:00:00	129.194	129.346	129.164	129.257	2851	0	3
2023.01.13	00:00:00	129.233	129.361	129.177	129.283	1031	0	20
2023.01.13	01:00:00	129.288	129.406	129.068	129.166	3658	0	3
2023.01.13	02:00:00	129.165	129.294	128.636	129.220	8184	0	3
2023.01.13	03:00:00	129.217	129.347	128.817	128.932	6581	0	3
2023.01.13	04:00:00	128.931	129.286	128.923	129.163	4874	0	3
2023.01.13	05:00:00	129.163	129.200	129.036	129.121	2763	0	3
2023.01.13	06:00:00	129.121	129.245	129.006	129.214	2419	0	3
2023.01.13	07:00:00	129.210	129.302	129.127	129.165	2921	0	1
2023.01.13	08:00:00	129.165	129.169	128.400	128.553	5273	0	0
2023.01.13	09:00:00	128.553	128.794	128.251	128.377	7536	0	1
2023.01.13	10:00:00	128.379	128.590	128.106	128.332	9260	0	0
2023.01.13	11:00:00	128.332	128.719	128.227	128.526	5872	0	1
2023.01.13	12:00:00	128.522	128.553	128.271	128.369	4086	0	1
2023.01.13	13:00:00	128.366	128.789	128.363	128.751	4442	0	1
2023.01.13	14:00:00	128.752	128.833	128.526	128.535	4873	0	0
2023.01.13	15:00:00	128.535	128.633	128.170	128.236	7765	0	0
2023.01.13	16:00:00	128.235	128.328	127.664	127.701	9599	0	0
2023.01.13	17:00:00	127.794	127.959	127.458	127.509	10247	0	0
2023.01.13	18:00:00	127.511	127.979	127.472	127.860	6213	0	0
2023.01.13	19:00:00	127.860	127.894	127.609	127.707	3820	0	1
2023.01.13	20:00:00	127.707	127.877	127.673	127.852	2685	0	1
2023.01.13	21:00:00	127.852	127.945	127.749	127.932	2443	0	2
2023.01.13	22:00:00	127.932	127.934	127.845	127.886	1749	0	3
2023.01.13	23:00:00	127.887	127.914	127.777	127.856	1568	0	3
2023.01.16	00:00:00	127.752	127.791	127.711	127.761	679	0	24
2023.01.16	01:00:00	127.777	128.144	127.768	128.050	3579	0	4
2023.01.16	02:00:00	128.051	128.196	127.791	127.856	4873	0	3
2023.01.16	03:00:00	127.858	127.944	127.533	127.677	5955	0	3
2023.01.16	04:00:00	127.677	127.729	127.218	127.366	5219	0	3
2023.01.16	05:00:00	127.365	127.460	127.271	127.399	2605	0	3
2023.01.16	06:00:00	127.399	127.730	127.322	127.667	2769	0	3
2023.01.16	07:00:00	127.666	127.781	127.600	127.607	2677	0	1
2023.01.16	08:00:00	127.607	128.121	127.575	127.975	3635	0	1
2023.01.16	09:00:00	127.975	128.186	127.887	127.972	7015	0	1
2023.01.16	10:00:00	127.973	128.863	127.901	128.714	9809	0	1
2023.01.16	11:00:00	128.714	128.820	128.276	128.372	6819	0	1
2023.01.16	12:00:00	128.372	128.542	128.286	128.389	3789	0	1
2023.01.16	13:00:00	128.387	128.471	128.116	128.309	3122	0	1
2023.01.16	14:00:00	128.305	128.482	128.237	128.427	2691	0	1
2023.01.16	15:00:00	128.427	128.561	128.296	128.423	3642	0	1
2023.01.16	16:00:00	128.424	128.524	128.370	128.471	3121	0	0
2023.01.16	17:00:00	128.471	128.561	128.397	128.533	2751	0	1
2023.01.16	18:00:00	128.537	128.664	128.432	128.584	1747	0	1
2023.01.16	19:00:00	128.582	128.759	128.581	128.709	1035	0	0
2023.01.16	20:00:00	128.708	128.721	128.577	128.587	1135	0	3
2023.01.16	21:00:00	128.585	128.602	128.501	128.562	800	0	2
2023.01.16	22:00:00	128.562	128.580	128.509	128.539	909	0	3
2023.01.16	23:00:00	128.547	128.587	128.425	128.556	1252	0	3
2023.01.17	00:00:00	128.460	128.556	128.396	128.442	2221	0	15
2023.01.17	01:00:00	128.440	128.481	128.204	128.336	2082	0	4
2023.01.17	02:00:00	128.334	128.560	128.313	128.408	3625	0	3
2023.01.17	03:00:00	128.407	128.950	128.300	128.805	5409	0	3
2023.01.17	04:00:00	128.808	129.155	128.665	128.982	4612	0	3
2023.01.17	05:00:00	128.990	128.999	128.727	128.772	2645	0	3
2023.01.17	06:00:00	128.764	128.821	128.621	128.667	2353	0	1
2023.01.17	07:00:00	128.669	128.721	128.571	128.646	2235	0	1
2023.01.17	08:00:00	128.645	128.961	128.528	128.922	3455	0	1
2023.01.17	09:00:00	128.922	129.020	128.668	128.728	5248	0	0
2023.01.17	10:00:00	128.718	128.761	128.384	128.455	6221	0	0
2023.01.17	11:00:00	128.455	128.812	128.453	128.784	4188	0	1
2023.01.17	12:00:00	128.784	129.119	128.633	128.875	4957	0	1
2023.01.17	13:00:00	128.877	128.971	128.670	128.705	4125	0	0
2023.01.17	14:00:00	128.703	128.792	128.319	128.555	5336	0	1
2023.01.17	15:00:00	128.554	128.781	128.375	128.712	7237	0	1
2023.01.17	16:00:00	128.710	128.717	128.241	128.292	7998	0	1
2023.01.17	17:00:00	128.288	128.642	128.125	128.141	9916	0	0
2023.01.17	18:00:00	128.141	128.286	127.989	128.183	5340	0	1
2023.01.17	19:00:00	128.177	128.325	128.097	128.244	2175	0	1
2023.01.17	20:00:00	128.244	128.412	128.224	128.394	1578	0	1
2023.01.17	21:00:00	128.394	128.443	128.177	128.339	2515	0	3
2023.01.17	22:00:00	128.339	128.347	128.168	128.204	1502	0	2
2023.01.17	23:00:00	128.203	128.282	128.098	128.139	1262	0	3
2023.01.18	00:00:00	128.111	128.218	128.080	128.207	1230	0	23
2023.01.18	01:00:00	128.207	128.294	128.170	128.273	2225	0	4
2023.01.18	02:00:00	128.278	128.897	128.219	128.844	4943	0	3
2023.01.18	03:00:00	128.858	129.041	128.511	128.557	3811	0	3
2023.01.18	04:00:00	128.557	130.811	128.369	130.536	9662	0	3
2023.01.18	05:00:00	130.517	131.244	130.411	131.137	11947	0	3
2023.01.18	06:00:00	131.139	131.574	131.090	131.340	6395	0	3
2023.01.18	07:00:00	131.340	131.535	130.772	130.816	5743	0	1
2023.01.18	08:00:00	130.815	131.229	130.530	130.728	8505	0	1
2023.01.18	09:00:00	130.721	130.919	130.055	130.254	11871	0	1
2023.01.18	10:00:00	130.252	130.314	129.604	129.664	10176	0	1
2023.01.18	11:00:00	129.664	129.902	129.204	129.391	8775	0	1
2023.01.18	12:00:00	129.390	129.580	129.057	129.181	6975	0	1
2023.01.18	13:00:00	129.180	129.390	128.836	128.987	6453	0	1
2023.01.18	14:00:00	128.989	129.238	128.882	129.076	6172	0	1
2023.01.18	15:00:00	129.076	129.141	128.001	128.121	11080	0	0
2023.01.18	16:00:00	128.123	128.292	127.563	128.123	13544	0	1
2023.01.18	17:00:00	128.125	128.438	128.009	128.364	9259	0	0
2023.01.18	18:00:00	128.364	128.609	128.218	128.457	6008	0	1
2023.01.18	19:00:00	128.455	128.949	128.451	128.815	4252	0	1
2023.01.18	20:00:00	128.813	128.847	128.602	128.772	3582	0	3
2023.01.18	21:00:00	128.771	128.891	128.665	128.686	2945	0	3
2023.01.18	22:00:00	128.689	128.866	128.689	128.861	2524	0	2
2023.01.18	23:00:00	128.860	128.931	128.771	128.906	1571	0	3
2023.01.19	00:00:00	128.876	128.888	128.645	128.737	1589	0	25
2023.01.19	01:00:00	128.737	128.839	128.439	128.553	2810	0	4
2023.01.19	02:00:00	128.539	128.602	128.280	128.420	5755	0	3
2023.01.19	03:00:00	128.422	128.694	128.304	128.574	4212	0	2
2023.01.19	04:00:00	128.571	128.634	128.367	128.427	2624	0	3
2023.01.19	05:00:00	128.428	128.442	128.152	128.289	3085	0	3
2023.01.19	06:00:00	128.290	128.293	127.904	128.024	3099	0	2
2023.01.19	07:00:00	128.025	128.063	127.761	127.984	3488	0	1
2023.01.19	08:00:00	127.983	128.036	127.764	127.954	3397	0	1
2023.01.19	09:00:00	127.954	128.244	127.897	128.179	5510	0	1
2023.01.19	10:00:00	128.179	128.338	128.088	128.189	5353	0	0
2023.01.19	11:00:00	128.191	128.396	128.191	128.324	4091	0	1
2023.01.19	12:00:00	128.324	128.665	128.305	128.506	4685	0	1
2023.01.19	13:00:00	128.504	128.718	128.434	128.617	4125	0	0
2023.01.19	14:00:00	128.618	128.656	128.374	128.633	3540	0	1
2023.01.19	15:00:00	128.633	128.813	128.361	128.381	8851	0	0
2023.01.19	16:00:00	128.383	128.496	128.232	128.348	7035	0	1
2023.01.19	17:00:00	128.348	128.622	128.296	128.459	5333	0	1
2023.01.19	18:00:00	128.460	128.592	128.410	128.485	3538	0	1
2023.01.19	19:00:00	128.481	128.622	128.387	128.564	2432	0	0
2023.01.19	20:00:00	128.563	128.629	128.393	128.436	2718	0	1
2023.01.19	21:00:00	128.440	128.534	128.350	128.445	2413	0	3
2023.01.19	22:00:00	128.446	128.476	128.298	128.432	1705	0	2
2023.01.19	23:00:00	128.440	128.446	128.348	128.419	1229	0	2
2023.01.20	00:00:00	128.391	128.427	128.352	128.413	2165	0	17
2023.01.20	01:00:00	128.412	128.476	128.348	128.368	2834	0	3
2023.01.20	02:00:00	128.365	128.685	128.348	128.630	4108	0	3
2023.01.20	03:00:00	128.621	128.886	128.527	128.838	3453	0	2
2023.01.20	04:00:00	128.838	128.889	128.724	128.753	2698	0	3
2023.01.20	05:00:00	128.755	128.820	128.703	128.817	1808	0	3
2023.01.20	06:00:00	128.818	129.109	128.817	129.051	2850	0	3
2023.01.20	07:00:00	129.056	129.293	128.996	129.171	3227	0	1
2023.01.20	08:00:00	129.173	129.183	129.023	129.166	2435	0	1
2023.01.20	09:00:00	129.163	129.178	128.773	128.886	4830	0	1
2023.01.20	10:00:00	128.886	129.254	128.725	129.228	4772	0	1
2023.01.20	11:00:00	129.226	129.492	129.160	129.462	4556	0	0
2023.01.20	12:00:00	129.462	129.733	129.172	129.630	5963	0	0
2023.01.20	13:00:00	129.632	129.958	129.516	129.913	4044	0	1
2023.01.20	14:00:00	129.910	130.284	129.852	130.111	5182	0	1
2023.01.20	15:00:00	130.110	130.611	130.039	130.604	5906	0	1
2023.01.20	16:00:00	130.603	130.612	130.143	130.222	6175	0	0
2023.01.20	17:00:00	130.223	130.306	129.683	129.924	6152	0	0
2023.01.20	18:00:00	129.923	129.987	129.721	129.975	3852	0	1
2023.01.20	19:00:00	129.976	129.988	129.624	129.736	2764	0	1
2023.01.20	20:00:00	129.738	129.797	129.479	129.607	3605	0	1
2023.01.20	21:00:00	129.607	129.616	129.443	129.557	1824	0	3
2023.01.20	22:00:00	129.558	129.603	129.484	129.580	1589	0	0
2023.01.20	23:00:00	129.581	129.602	129.490	129.585	978	0	3
2023.01.23	00:00:00	129.456	129.606	129.456	129.585	346	0	40
2023.01.23	01:00:00	129.586	129.629	129.311	129.381	2989	0	4
2023.01.23	02:00:00	129.381	129.530	129.246	129.275	4304	0	3
2023.01.23	03:00:00	129.276	129.308	129.063	129.202	4012	0	3
2023.01.23	04:00:00	129.203	129.252	129.097	129.186	1908	0	3
2023.01.23	05:00:00	129.176	129.323	129.041	129.309	1902	0	3
2023.01.23	06:00:00	129.311	129.745	129.311	129.585	2839	0	3
2023.01.23	07:00:00	129.591	129.887	129.552	129.854	3115	0	1
2023.01.23	08:00:00	129.852	130.171	129.820	130.084	4201	0	1
2023.01.23	09:00:00	130.085	130.314	129.922	130.122	5691	0	1
2023.01.23	10:00:00	130.122	130.148	129.613	129.716	5415	0	0
2023.01.23	11:00:00	129.716	129.914	129.714	129.835	3338	0	1
2023.01.23	12:00:00	129.831	130.040	129.714	130.034	3183	0	0
2023.01.23	13:00:00	130.034	130.333	130.008	130.322	2834	0	1
2023.01.23	14:00:00	130.319	130.453	130.111	130.237	4271	0	1
2023.01.23	15:00:00	130.240	130.635	130.218	130.495	6079	0	0
2023.01.23	16:00:00	130.495	130.888	130.472	130.630	6938	0	1
2023.01.23	17:00:00	130.630	130.800	130.433	130.608	6102	0	1
2023.01.23	18:00:00	130.607	130.713	130.440	130.696	4554	0	1
2023.01.23	19:00:00	130.696	130.749	130.605	130.645	2048	0	1
2023.01.23	20:00:00	130.645	130.675	130.557	130.653	1844	0	1
2023.01.23	21:00:00	130.652	130.712	130.589	130.668	1420	0	3
2023.01.23	22:00:00	130.668	130.712	130.608	130.692	1695	0	3
2023.01.23	23:00:00	130.692	130.701	130.649	130.664	1236	0	3
2023.01.24	00:00:00	130.627	130.645	130.540	130.591	588	0	14
2023.01.24	01:00:00	130.591	130.596	130.454	130.596	1501	0	4
2023.01.24	02:00:00	130.591	130.729	130.258	130.387	3162	0	3
2023.01.24	03:00:00	130.386	130.437	130.245	130.258	2471	0	3
2023.01.24	04:00:00	130.252	130.425	130.140	130.312	1729	0	2
2023.01.24	05:00:00	130.311	130.447	130.237	130.380	1539	0	3
2023.01.24	06:00:00	130.378	130.442	130.183	130.289	2144	0	2
2023.01.24	07:00:00	130.288	130.342	130.066	130.140	1745	0	0
2023.01.24	08:00:00	130.142	130.180	130.044	130.052	2000	0	1
2023.01.24	09:00:00	130.049	130.204	129.727	129.857	4259	0	0
2023.01.24	10:00:00	129.850	130.151	129.765	130.014	4997	0	1
2023.01.24	11:00:00	130.014	130.389	129.997	130.112	4441	0	0
2023.01.24	12:00:00	130.109	130.275	130.050	130.138	2886	0	1
2023.01.24	13:00:00	130.138	130.296	130.119	130.191	2192	0	1
2023.01.24	14:00:00	130.190	130.334	130.153	130.265	2272	0	1
2023.01.24	15:00:00	130.265	130.487	130.193	130.425	4925	0	1
2023.01.24	16:00:00	130.425	131.117	130.338	131.071	6757	0	1
2023.01.24	17:00:00	131.064	131.106	130.041	130.091	9511	0	1
2023.01.24	18:00:00	130.090	130.241	129.863	130.075	4986	0	1
2023.01.24	19:00:00	130.075	130.105	129.904	130.019	2818	0	1
2023.01.24	20:00:00	130.018	130.086	129.970	130.085	2076	0	1
2023.01.24	21:00:00	130.085	130.100	130.018	130.043	1347	0	0
2023.01.24	22:00:00	130.042	130.152	130.018	130.151	1263	0	0
2023.01.24	23:00:00	130.152	130.203	130.119	130.159	1471	0	3
2023.01.25	00:00:00	130.158	130.196	130.136	130.141	2819	0	7
2023.01.25	01:00:00	130.141	130.245	130.028	130.209	1532	0	4
2023.01.25	02:00:00	130.216	130.460	130.203	130.333	3725	0	3
2023.01.25	03:00:00	130.334	130.367	130.183	130.267	2987	0	3
2023.01.25	04:00:00	130.266	130.327	130.104	130.314	2047	0	3
2023.01.25	05:00:00	130.318	130.573	130.301	130.509	2228	0	3
2023.01.25	06:00:00	130.509	130.576	130.350	130.442	2187	0	3
2023.01.25	07:00:00	130.443	130.583	130.436	130.440	2106	0	1
2023.01.25	08:00:00	130.442	130.481	130.301	130.390	2055	0	1
2023.01.25	09:00:00	130.395	130.477	130.258	130.433	3731	0	1
2023.01.25	10:00:00	130.432	130.490	130.165	130.240	4209	0	1
2023.01.25	11:00:00	130.242	130.279	129.802	129.851	4597	0	0
2023.01.25	12:00:00	129.851	130.100	129.807	129.980	3298	0	1
2023.01.25	13:00:00	129.980	129.980	129.656	129.694	3462	0	1
2023.01.25	14:00:00	129.694	129.856	129.557	129.700	3887	0	1
2023.01.25	15:00:00	129.700	130.033	129.678	129.956	4332	0	1
2023.01.25	16:00:00	129.955	130.003	129.615	129.694	6025	0	0
2023.01.25	17:00:00	129.692	129.713	129.269	129.589	8781	0	0
2023.01.25	18:00:00	129.587	129.943	129.562	129.641	5162	0	1
2023.01.25	19:00:00	129.638	129.714	129.553	129.612	1788	0	1
2023.01.25	20:00:00	129.612	129.627	129.416	129.531	2543	0	1
2023.01.25	21:00:00	129.530	129.673	129.513	129.537	1851	0	0
2023.01.25	22:00:00	129.536	129.640	129.498	129.592	1770	0	3
2023.01.25	23:00:00	129.593	129.609	129.529	129.579	1495	0	3
2023.01.26	00:00:00	129.558	129.608	129.469	129.485	1260	0	17
2023.01.26	01:00:00	129.485	129.498	129.223	129.254	1856	0	4
2023.01.26	02:00:00	129.254	129.376	129.106	129.214	3742	0	3
2023.01.26	03:00:00	129.223	129.340	129.099	129.214	2647	0	3
2023.01.26	04:00:00	129.214	129.586	129.140	129.386	2449	0	3
2023.01.26	05:00:00	129.379	129.432	129.272	129.312	1851	0	3
2023.01.26	06:00:00	129.310	129.321	129.022	129.241	2344	0	0
2023.01.26	07:00:00	129.241	129.431	129.232	129.329	1743	0	1
2023.01.26	08:00:00	129.329	129.409	129.196	129.337	2326	0	1
2023.01.26	09:00:00	129.337	129.745	129.337	129.476	4689	0	1
2023.01.26	10:00:00	129.481	129.864	129.479	129.813	5231	0	1
2023.01.26	11:00:00	129.813	129.994	129.739	129.956	4783	0	0
2023.01.26	12:00:00	129.953	129.996	129.628	129.680	3026	0	1
2023.01.26	13:00:00	129.680	129.892	129.678	129.824	2818	0	1
2023.01.26	14:00:00	129.824	130.010	129.646	129.753	3522	0	1
2023.01.26	15:00:00	129.757	130.234	129.671	129.870	9052	0	0
2023.01.26	16:00:00	129.870	130.379	129.702	130.312	9250	0	1
2023.01.26	17:00:00	130.311	130.550	130.129	130.445	7555	0	1
2023.01.26	18:00:00	130.446	130.618	130.312	130.399	4891	0	0
2023.01.26	19:00:00	130.399	130.418	130.257	130.340	2526	0	1
2023.01.26	20:00:00	130.338	130.338	130.051	130.149	2856	0	1
2023.01.26	21:00:00	130.149	130.292	130.138	130.223	1406	0	1
2023.01.26	22:00:00	130.221	130.294	130.196	130.245	1198	0	2
2023.01.26	23:00:00	130.245	130.277	130.202	130.218	800	0	3
2023.01.27	00:00:00	130.209	130.229	130.103	130.145	10183	0	19
2023.01.27	01:00:00	130.132	130.196	129.642	129.803	3958	0	4
2023.01.27	02:00:00	129.796	129.884	129.495	129.635	4779	0	0
2023.01.27	03:00:00	129.645	129.811	129.617	129.689	2936	0	3
2023.01.27	04:00:00	129.691	129.779	129.606	129.765	2034	0	3
2023.01.27	05:00:00	129.763	129.923	129.683	129.855	2184	0	3
2023.01.27	06:00:00	129.861	130.157	129.861	130.023	2418	0	1
2023.01.27	07:00:00	130.023	130.056	129.897	129.981	1626	0	1
2023.01.27	08:00:00	129.980	130.263	129.822	130.184	2513	0	1
2023.01.27	09:00:00	130.189	130.272	129.881	129.965	2793	0	1
2023.01.27	10:00:00	129.963	130.002	129.714	129.909	4262	0	1
2023.01.27	11:00:00	129.909	129.960	129.743	129.852	2893	0	0
2023.01.27	12:00:00	129.853	129.870	129.658	129.826	2828	0	1
2023.01.27	13:00:00	129.824	129.973	129.742	129.908	2465	0	1
2023.01.27	14:00:00	129.910	129.997	129.812	129.867	2875	0	1
2023.01.27	15:00:00	129.867	129.935	129.560	129.736	5878	0	1
2023.01.27	16:00:00	129.735	130.066	129.636	129.885	6526	0	1
2023.01.27	17:00:00	129.886	130.044	129.775	129.983	6481	0	1
2023.01.27	18:00:00	129.982	129.992	129.793	129.941	3722	0	1
2023.01.27	19:00:00	129.940	129.958	129.820	129.914	1767	0	1
2023.01.27	20:00:00	129.915	129.950	129.868	129.918	1288	0	1
2023.01.27	21:00:00	129.918	129.938	129.872	129.905	1052	0	3
2023.01.27	22:00:00	129.906	129.926	129.859	129.877	930	0	1
2023.01.27	23:00:00	129.878	129.890	129.813	129.833	598	0	2
2023.01.30	00:00:00	129.617	129.842	129.601	129.804	2288	0	16
2023.01.30	01:00:00	129.816	129.887	129.731	129.833	2235	0	4
2023.01.30	02:00:00	129.834	130.137	129.831	130.080	4053	0	3
2023.01.30	03:00:00	130.084	130.288	130.057	130.221	3305	0	3
2023.01.30	04:00:00	130.230	130.264	130.028	130.072	2321	0	3
2023.01.30	05:00:00	130.066	130.141	129.910	129.911	1360	0	0
2023.01.30	06:00:00	129.908	129.918	129.200	129.477	9153	0	3
2023.01.30	07:00:00	129.483	129.747	129.403	129.637	4378	0	1
2023.01.30	08:00:00	129.636	129.649	129.455	129.588	3581	0	1
2023.01.30	09:00:00	129.590	129.677	129.410	129.583	3246	0	1
2023.01.30	10:00:00	129.583	130.179	129.583	130.127	6802	0	1
2023.01.30	11:00:00	130.126	130.144	129.895	129.968	3526	0	1
2023.01.30	12:00:00	129.968	129.991	129.849	129.864	3033	0	1
2023.01.30	13:00:00	129.864	130.258	129.864	130.170	2934	0	0
2023.01.30	14:00:00	130.171	130.189	130.004	130.072	3060	0	1
2023.01.30	15:00:00	130.066	130.209	129.961	130.136	4206	0	1
2023.01.30	16:00:00	130.137	130.350	130.095	130.266	4985	0	0
2023.01.30	17:00:00	130.266	130.403	130.178	130.317	4863	0	0
2023.01.30	18:00:00	130.317	130.463	130.294	130.350	3073	0	1
2023.01.30	19:00:00	130.350	130.418	130.311	130.415	1862	0	0
2023.01.30	20:00:00	130.415	130.443	130.346	130.421	1630	0	1
2023.01.30	21:00:00	130.420	130.568	130.402	130.555	1301	0	2
2023.01.30	22:00:00	130.555	130.557	130.426	130.464	1070	0	1
2023.01.30	23:00:00	130.462	130.467	130.405	130.442	669	0	2
2023.01.31	00:00:00	130.404	130.437	130.331	130.361	1207	0	15
2023.01.31	01:00:00	130.363	130.530	130.350	130.478	1335	0	4
2023.01.31	02:00:00	130.474	130.503	130.267	130.301	3837	0	3
2023.01.31	03:00:00	130.300	130.306	130.111	130.132	2707	0	2
2023.01.31	04:00:00	130.128	130.200	130.061	130.179	2144	0	0
2023.01.31	05:00:00	130.179	130.265	130.148	130.244	1504	0	3
2023.01.31	06:00:00	130.242	130.404	130.165	130.313	1701	0	1
2023.01.31	07:00:00	130.313	130.333	130.137	130.186	1809	0	0
2023.01.31	08:00:00	130.186	130.276	130.146	130.256	1954	0	1
2023.01.31	09:00:00	130.247	130.310	130.042	130.148	3165	0	1
2023.01.31	10:00:00	130.149	130.408	130.074	130.384	4748	0	1
2023.01.31	11:00:00	130.384	130.432	130.227	130.392	2960	0	1
2023.01.31	12:00:00	130.392	130.486	130.340	130.396	2375	0	1
2023.01.31	13:00:00	130.392	130.458	130.316	130.434	2095	0	1
2023.01.31	14:00:00	130.434	130.491	130.343	130.431	2835	0	1
2023.01.31	15:00:00	130.431	130.443	129.803	129.890	8486	0	0
2023.01.31	16:00:00	129.889	129.976	129.761	129.845	6376	0	1
2023.01.31	17:00:00	129.845	130.221	129.744	130.037	7933	0	1
2023.01.31	18:00:00	130.040	130.219	130.002	130.180	4248	0	1
2023.01.31	19:00:00	130.180	130.355	130.180	130.196	2329	0	1
2023.01.31	20:00:00	130.201	130.231	130.097	130.134	1574	0	3
2023.01.31	21:00:00	130.143	130.203	130.066	130.169	1519	0	1
2023.01.31	22:00:00	130.158	130.229	130.126	130.132	1720	0	2
2023.01.31	23:00:00	130.133	130.187	130.080	130.102	1354	0	3
2023.02.01	00:00:00	130.067	130.093	130.007	130.078	206	0	17
2023.02.01	01:00:00	130.072	130.128	130.033	130.112	1119	0	4
2023.02.01	02:00:00	130.110	130.202	129.857	129.920	2309	0	0
2023.02.01	03:00:00	129.920	130.021	129.873	130.019	1994	0	3
2023.02.01	04:00:00	130.018	130.113	129.986	130.020	1488	0	3
2023.02.01	05:00:00	130.024	130.070	129.981	130.012	981	0	1
2023.02.01	06:00:00	130.012	130.268	130.008	130.251	1425	0	2
2023.02.01	07:00:00	130.252	130.323	130.204	130.293	1583	0	0
2023.02.01	08:00:00	130.293	130.326	130.191	130.275	1589	0	1
2023.02.01	09:00:00	130.276	130.411	130.143	130.172	3038	0	1
2023.02.01	10:00:00	130.171	130.237	129.918	129.941	4329	0	1
2023.02.01	11:00:00	129.940	129.980	129.799	129.878	3867	0	1
2023.02.01	12:00:00	129.877	129.963	129.773	129.824	3465	0	1
2023.02.01	13:00:00	129.823	129.852	129.707	129.804	2829	0	1
2023.02.01	14:00:00	129.804	129.864	129.665	129.850	2180	0	1
2023.02.01	15:00:00	129.849	129.858	129.309	129.377	6464	0	1
2023.02.01	16:00:00	129.377	129.538	129.297	129.326	5715	0	1
2023.02.01	17:00:00	129.321	129.683	129.187	129.253	8171	0	0
2023.02.01	18:00:00	129.255	129.366	129.227	129.275	4520	0	0
2023.02.01	19:00:00	129.275	129.331	129.225	129.233	2063	0	1
2023.02.01	20:00:00	129.233	129.451	129.231	129.351	2081	0	1
2023.02.01	21:00:00	129.315	129.867	128.532	128.762	18255	0	3
2023.02.01	22:00:00	128.754	129.150	128.651	128.825	10118	0	3
2023.02.01	23:00:00	128.823	129.071	128.815	128.948	2823	0	3
2023.02.02	00:00:00	128.937	128.944	128.844	128.908	325	0	32
2023.02.02	01:00:00	128.906	128.908	128.407	128.601	3917	0	4
2023.02.02	02:00:00	128.604	128.627	128.172	128.456	5333	0	2
2023.02.02	03:00:00	128.457	128.763	128.428	128.604	3830	0	0
2023.02.02	04:00:00	128.605	128.640	128.505	128.521	2208	0	3
2023.02.02	05:00:00	128.524	128.628	128.449	128.606	1599	0	2
2023.02.02	06:00:00	128.608	128.614	128.399	128.445	1367	0	0
2023.02.02	07:00:00	128.446	128.612	128.395	128.602	2168	0	1
2023.02.02	08:00:00	128.602	128.788	128.563	128.662	2293	0	1
2023.02.02	09:00:00	128.660	128.707	128.542	128.659	3286	0	1
2023.02.02	10:00:00	128.659	129.131	128.551	128.889	5101	0	0
2023.02.02	11:00:00	128.889	129.116	128.800	128.921	4544	0	0
2023.02.02	12:00:00	128.921	129.011	128.842	128.907	3283	0	1
2023.02.02	13:00:00	128.907	128.920	128.674	128.724	3009	0	0
2023.02.02	14:00:00	128.724	128.799	128.301	128.408	7245	0	0
2023.02.02	15:00:00	128.408	128.487	128.080	128.421	10431	0	0
2023.02.02	16:00:00	128.420	128.765	128.086	128.674	10681	0	0
2023.02.02	17:00:00	128.681	128.913	128.347	128.418	8423	0	0
2023.02.02	18:00:00	128.418	128.554	128.246	128.450	4822	0	0
2023.02.02	19:00:00	128.450	128.535	128.310	128.489	3117	0	1
2023.02.02	20:00:00	128.489	128.593	128.419	128.523	2163	0	1
2023.02.02	21:00:00	128.523	128.670	128.474	128.634	2847	0	3
2023.02.02	22:00:00	128.635	128.764	128.622	128.751	1774	0	2
2023.02.02	23:00:00	128.751	128.755	128.648	128.686	1471	0	3
2023.02.03	00:00:00	128.677	128.677	128.538	128.628	1734	0	32
